x,y
-254.333830837839,273.62536760927
-204.220757309983,291.169934686004
-254.333830837839,236.040562463378
-224.260995379141,273.62536760927
209.237056004753,200.976385019833
214.2283979896,266.113397922076
214.2283979896,253.585129540112
199.204458615213,263.617726929653
-179.164220546055,183.431817943099
131.546818010622,351.315605603401
-216.749025691947,286.153635991234
156.60335477455,228.528592776184
164.115324461744,175.919848255905
-171.652250858861,195.960086325063
-66.4098051083789,271.129696616847
-131.546818010622,163.391579873941
73.9217747955725,238.561190165725
-189.171861225672,218.495995386643
191.692488928019,210.98402569945
23.8087012677164,233.544891470955
66.409805108379,381.3884410621
229.277294073911,233.544891470955
121.514220621081,346.299306908631
73.9217747955725,386.379783046946
209.237056004753,236.040562463378
26.3043722601395,411.436319810874
101.473982551924,381.3884410621
-214.2283979896,268.609068914499
-211.732726997177,271.129696616847
48.8652380316445,393.916709444064
-171.652250858861,311.210172755162
184.180519240825,178.415519248328
-76.4174457879956,376.372142367329
-23.8087012677164,316.226471449932
201.700129607636,246.073159852919
-226.756666371564,306.193874060391
81.433744482766,115.774177338508
-28.8249999624869,406.444977826028
-56.3772077188381,398.90805142891
-66.4098051083789,251.089458547689
-239.284934753528,261.097099227306
149.091385087357,160.870952171594
-83.9294154751891,361.323246283018
-66.4098051083789,368.860172680136
-73.9217747955725,398.90805142891
166.635952164091,356.331904298172
-58.8728787112611,411.436319810874
-219.24469668437,266.113397922076
-101.473982551924,416.452618505644
-189.171861225672,198.455757317486
-209.237056004753,306.193874060391
139.058787697816,358.827575290595
-166.635952164091,183.431817943099
-206.716428302406,198.455757317486
251.813203135492,233.544891470955
-249.317532143069,251.089458547689
-93.96201286473,331.250410824319
219.24469668437,248.568830845342
-73.9217747955725,80.6850431850391
234.293592768681,243.552532150571
93.96201286473,386.379783046946
-231.772965066334,236.040562463378
151.58705607978,336.26670951909
129.051147018199,185.927488935522
-204.220757309983,261.097099227306
76.4174457879956,331.250410824319
31.3206709549101,313.730800457509
28.8249999624869,421.468917200415
-78.9380734903429,371.355843672559
11.2804328857525,416.452618505644
216.749025691947,163.391579873941
-81.433744482766,368.860172680136
-33.8163419473331,398.90805142891
88.9457141699596,378.867813359752
224.260995379141,223.512294081414
116.522878636235,353.811276595824
-76.4174457879956,386.379783046946
-169.131623156514,208.488354707027
98.9783115595005,358.827575290595
71.4011470932252,341.28300821386
156.60335477455,190.943787630292
186.676190233249,205.967727004679
234.293592768682,278.64166630404
186.676190233249,263.617726929653
86.4500431775365,396.412380436487
68.905476100802,398.90805142891
181.659891538478,303.698203067968
-56.3772077188381,223.512294081414
-189.171861225672,311.210172755162
81.4337444827661,296.186233380775
-219.24469668437,223.512294081414
-78.938073490343,291.169934686004
-199.204458615213,256.080800532535
-83.9294154751891,303.698203067968
171.652250858861,190.943787630292
-58.8728787112611,251.089458547689
68.9054761008021,331.250410824319
-106.490281246694,296.186233380775
191.692488928019,216.00032439422
-161.61965346932,281.137337296463
-189.171861225672,221.016623088991
189.171861225672,193.439458622715
108.985952239117,378.867813359752
-23.8087012677165,281.137337296463
111.506579941465,393.916709444064
-83.9294154751891,376.372142367329
-219.24469668437,233.544891470955
-46.3446103292971,408.940648818451
134.042489003045,378.867813359752
221.765324386718,258.601428234883
-101.473982551924,371.355843672559
174.147921851285,195.960086325063
-201.700129607636,208.488354707027
-184.180519240825,190.943787630292
-119.018549628658,353.811276595824
-191.692488928019,210.98402569945
191.692488928019,210.98402569945
-86.4500431775365,336.26670951909
-73.9217747955725,338.787337221437
199.204458615213,261.097099227306
214.2283979896,258.601428234883
-224.260995379141,248.568830845342
-83.9294154751891,271.129696616847
-159.123982476897,170.903549561134
-91.4663418723069,366.339544977788
-164.115324461744,175.919848255905
41.3532683444509,383.884112054523
58.8728787112612,368.860172680136
-166.635952164091,173.399220553558
-126.530519315852,328.754739831896
-41.3532683444509,381.3884410621
-98.9783115595005,366.339544977788
-78.9380734903429,376.372142367329
23.8087012677164,276.145995311617
216.749025691947,268.609068914499
234.293592768681,263.617726929653
166.635952164091,208.488354707027
-98.9783115595005,376.372142367329
-189.171861225672,273.62536760927
204.220757309983,261.097099227306
176.643592843708,246.073159852919
66.409805108379,336.26670951909
186.676190233249,213.504653401797
-88.9457141699596,401.428679131257
-199.204458615213,226.032921783761
-131.546818010622,155.854653476823
-141.579415400163,338.787337221437
-199.204458615213,218.495995386643
189.171861225672,266.113397922076
-214.2283979896,243.552532150571
-221.765324386717,256.080800532535
-144.075086392586,338.787337221437
-66.409805108379,413.956947513221
-201.700129607636,278.64166630404
-33.8163419473332,406.444977826028
-164.115324461744,311.210172755162
-226.756666371564,241.056861158148
114.002250933888,221.016623088991
-149.091385087357,328.754739831896
144.075086392586,313.730800457509
98.9783115595005,328.754739831896
129.051147018199,316.226471449932
-144.075086392586,165.887250866364
196.708787622789,293.665605678427
-249.317532143069,253.585129540112
98.9783115595005,371.355843672559
124.034848323429,356.331904298172
108.985952239117,358.827575290595
126.530519315852,263.617726929653
-116.522878636235,358.827575290595
-216.749025691947,296.186233380775
-174.147921851285,203.472056012256
-149.091385087357,301.202532075545
189.171861225672,216.00032439422
-144.075086392586,356.331904298171
-111.506579941464,371.355843672559
-68.905476100802,298.681904373198
-146.570757385009,348.794977901054
-236.789263761105,233.544891470955
-221.765324386717,218.495995386643
-201.700129607636,318.722142442355
221.765324386718,246.073159852919
76.4174457879956,343.803635916208
231.772965066334,243.552532150571
-189.171861225672,195.960086325063
23.8087012677164,411.436319810874
93.96201286473,388.900410749293
126.530519315852,378.867813359752
-103.994610254271,388.900410749293
-211.732726997177,231.024263768607
-154.107683782127,216.00032439422
-68.9054761008021,396.412380436487
-226.756666371564,268.609068914499
166.635952164091,165.887250866364
191.692488928019,323.738441137126
-236.789263761104,268.609068914499
169.131623156514,203.472056012256
-171.652250858861,236.040562463378
191.692488928019,236.040562463378
-76.4174457879956,363.843873985365
73.9217747955725,316.226471449932
-164.115324461744,248.568830845342
124.034848323428,155.854653476823
-161.619653469321,168.382921858787
93.9620128647301,356.331904298172
-71.4011470932252,256.080800532535
-61.3935064136085,331.250410824319
-171.652250858861,183.431817943098
-48.8652380316444,376.372142367329
-116.522878636235,373.851514664982
58.8728787112611,316.226471449932
-194.188159920442,236.040562463378
-176.643592843708,261.097099227306
108.985952239117,353.811276595824
-154.107683782127,233.544891470955
-191.692488928019,236.040562463378
-206.716428302406,241.056861158148
91.466341872307,388.900410749293
-48.8652380316445,298.681904373198
-219.24469668437,248.568830845342
114.002250933888,293.665605678427
144.075086392586,343.803635916207
-226.756666371564,241.056861158148
-186.676190233249,198.455757317486
209.237056004753,256.080800532535
-61.3935064136084,361.323246283018
13.7761038781756,401.428679131257
164.115324461744,163.391579873941
-46.3446103292971,371.355843672559
226.756666371564,241.056861158148
139.058787697816,353.811276595824
176.643592843708,188.448116637869
-6.26413419098204,246.073159852919
-56.3772077188381,383.884112054523
-191.692488928019,258.601428234883
-214.2283979896,221.016623088991
181.659891538478,203.472056012256
-159.123982476897,288.674263693581
226.756666371564,258.601428234883
-206.716428302406,241.056861158148
-46.3446103292971,381.3884410621
-114.002250933888,338.787337221437
-196.708787622789,258.601428234883
184.180519240826,256.080800532535
179.164220546055,253.585129540112
56.377207718838,296.186233380775
181.659891538478,233.544891470955
131.546818010622,346.299306908631
-129.051147018199,351.315605603401
101.473982551924,208.488354707027
-156.60335477455,251.089458547689
-169.131623156514,190.943787630292
-229.277294073911,258.601428234883
101.473982551924,323.738441137126
-206.716428302406,216.00032439422
129.051147018199,145.847012797206
184.180519240826,205.967727004679
151.58705607978,205.967727004679
71.4011470932252,316.226471449932
-174.147921851285,165.887250866364
219.24469668437,233.544891470955
221.765324386718,241.056861158148
-86.4500431775365,223.512294081414
186.676190233249,243.552532150571
-154.107683782127,148.34268378963
1.24783549621154,205.967727004679
-101.473982551924,120.790476033278
-151.58705607978,298.681904373198
86.4500431775365,83.2056708873865
189.171861225672,281.137337296463
-254.333830837839,218.495995386643
-169.131623156514,216.00032439422
91.4663418723069,368.860172680136
-176.643592843708,195.960086325063
76.4174457879956,271.129696616847
-194.188159920442,208.488354707027
246.821861150646,251.089458547689
-61.3935064136085,383.884112054523
-71.4011470932252,376.372142367329
-181.659891538478,178.415519248328
-71.4011470932251,361.323246283018
-161.619653469321,190.943787630292
-36.3369696496805,373.851514664982
-199.204458615213,236.040562463378
181.659891538478,271.129696616847
-199.204458615213,256.080800532535
-199.204458615213,263.617726929653
-48.8652380316445,401.428679131257
-56.3772077188381,383.884112054523
18.792402572946,411.436319810874
216.749025691947,228.528592776184
-234.293592768681,236.040562463378
179.164220546055,313.730800457509
134.042489003045,378.867813359752
-216.749025691947,261.097099227306
-156.60335477455,311.210172755162
124.034848323428,396.412380436487
-211.732726997177,241.056861158148
-201.700129607636,276.145995311617
-41.3532683444509,361.323246283018
189.171861225672,331.250410824319
149.091385087357,356.331904298172
-184.180519240825,303.698203067968
93.9620128647301,383.884112054523
-161.619653469321,175.919848255905
-214.2283979896,226.032921783761
-184.180519240825,193.439458622715
103.994610254271,356.331904298171
206.716428302406,243.552532150571
-96.4576838571532,276.145995311617
-129.051147018199,333.771038526667
91.4663418723069,333.771038526667
-221.765324386717,246.073159852919
68.9054761008021,376.372142367329
-121.514220621081,356.331904298172
83.9294154751891,398.90805142891
103.994610254271,356.331904298171
114.002250933888,388.900410749293
209.237056004753,223.512294081414
-111.506579941465,341.28300821386
-156.60335477455,221.016623088991
184.180519240825,216.00032439422
134.042489003045,198.455757317486
-139.058787697816,205.967727004679
244.301233448298,233.544891470954
-6.26413419098202,428.980886887608
-194.188159920442,243.552532150571
-181.659891538478,180.911190240751
216.749025691947,226.032921783761
-134.042489003045,343.803635916207
-91.466341872307,343.803635916207
126.530519315852,143.326385094859
219.24469668437,236.040562463378
-73.9217747955725,326.259068839473
219.24469668437,256.080800532535
-229.277294073911,243.552532150571
91.4663418723069,368.860172680136
-229.277294073911,233.544891470955
-6.26413419098206,401.428679131257
-224.260995379141,223.512294081414
-76.4174457879956,378.867813359752
-119.018549628658,273.62536760927
-219.24469668437,298.681904373198
-224.260995379141,273.62536760927
-171.652250858861,288.674263693581
58.8728787112612,418.973246207992
176.643592843708,183.431817943099
108.985952239117,343.803635916208
-154.107683782127,180.911190240751
-96.4576838571532,346.299306908631
-73.9217747955725,231.024263768607
-169.131623156514,193.439458622715
16.2967315805229,383.884112054523
-108.985952239117,286.153635991234
176.643592843708,183.431817943099
-219.24469668437,303.698203067968
194.188159920442,286.153635991234
-46.3446103292971,381.3884410621
221.765324386718,246.073159852919
-216.749025691947,253.585129540112
-186.676190233248,313.730800457509
131.546818010622,358.827575290595
-184.180519240825,200.976385019833
83.9294154751892,333.771038526667
53.8815367264149,408.940648818451
136.563116705393,261.097099227306
-71.4011470932251,383.884112054523
-81.433744482766,351.315605603401
88.9457141699596,391.396081741716
239.284934753528,243.552532150571
81.433744482766,391.396081741716
68.9054761008021,356.331904298171
184.180519240825,180.911190240751
-231.772965066334,238.561190165725
-159.123982476897,138.335043110013
-219.24469668437,251.089458547689
-199.204458615213,195.960086325063
-116.522878636235,371.355843672559
121.514220621081,188.448116637869
-164.115324461744,308.714501762739
-91.4663418723069,383.884112054523
-229.277294073911,236.040562463378
-229.277294073911,238.561190165725
-78.9380734903429,346.299306908631
234.293592768681,231.024263768607
-226.756666371564,238.561190165725
226.756666371564,231.024263768607
-71.4011470932251,406.444977826028
-56.3772077188381,416.452618505644
-101.473982551924,403.92435012368
73.9217747955725,288.674263693581
159.123982476897,286.153635991234
221.765324386718,241.056861158148
-209.237056004753,216.00032439422
-214.2283979896,226.032921783761
-76.4174457879956,366.339544977788
-204.220757309983,308.714501762739
-8.75980518340514,423.964588192838
-126.530519315852,383.884112054523
231.772965066334,205.967727004679
-244.301233448298,228.528592776184
-239.284934753528,283.657964998811
-103.994610254271,398.90805142891
189.171861225672,283.657964998811
-101.473982551924,363.843873985365
166.635952164091,193.439458622715
-48.8652380316445,321.242770144703
-219.24469668437,210.98402569945
-226.756666371564,218.495995386643
-246.821861150646,263.617726929653
-241.805562455875,278.64166630404
-66.409805108379,391.396081741716
-214.2283979896,223.512294081414
-229.277294073911,303.698203067968
199.204458615213,278.64166630404
91.4663418723069,368.860172680136
38.8326406421036,306.193874060391
-176.643592843708,343.803635916207
-156.60335477455,353.811276595824
226.756666371564,221.016623088991
131.546818010622,381.3884410621
116.522878636235,391.396081741716
159.123982476897,368.860172680136
204.220757309983,236.040562463378
76.4174457879956,401.428679131257
-196.708787622789,248.568830845342
-184.180519240825,246.073159852919
234.293592768681,233.544891470955
-211.732726997177,216.00032439422
169.131623156514,321.242770144703
76.4174457879956,343.803635916208
-211.732726997177,233.544891470955
-229.277294073911,233.544891470955
206.716428302406,213.504653401797
221.765324386718,246.073159852919
226.756666371564,233.544891470954
-216.749025691947,233.544891470954
66.409805108379,393.916709444064
-38.8326406421036,396.412380436487
-154.107683782127,308.714501762739
-116.522878636235,326.259068839473
199.204458615213,253.585129540112
36.3369696496805,303.698203067968
8.75980518340513,393.916709444063
169.131623156514,160.870952171594
224.260995379141,221.016623088991
-179.164220546055,205.967727004679
63.8891774060316,371.355843672559
171.652250858861,271.129696616847
159.123982476897,213.504653401797
181.659891538478,213.504653401797
-186.676190233249,221.016623088991
176.643592843708,326.259068839473
226.756666371564,236.040562463378
-231.772965066334,246.073159852919
126.530519315852,373.851514664982
146.570757385009,356.331904298171
231.772965066334,231.024263768607
209.237056004754,253.585129540112
-216.749025691947,246.073159852919
-146.570757385009,158.375281179171
211.732726997177,251.089458547689
164.115324461744,213.504653401797
-111.506579941465,283.657964998811
-216.749025691947,233.544891470954
206.716428302406,261.097099227306
-121.514220621081,331.250410824319
204.220757309983,281.137337296463
-176.643592843708,195.960086325063
-204.220757309983,263.617726929653
211.732726997177,248.568830845342
91.4663418723069,238.561190165725
176.643592843708,311.210172755162
-241.805562455875,231.024263768607
-171.652250858861,175.919848255905
176.643592843708,338.787337221437
151.58705607978,361.323246283018
11.2804328857525,423.964588192838
-154.107683782127,163.391579873941
-93.96201286473,351.315605603401
214.2283979896,226.032921783761
171.652250858861,183.431817943098
-186.676190233249,183.431817943099
-206.716428302406,228.528592776184
73.9217747955725,383.884112054523
-181.659891538478,178.415519248328
204.220757309983,226.032921783761
-116.522878636235,361.323246283018
144.075086392586,331.250410824319
86.4500431775365,271.129696616847
-108.985952239117,366.339544977788
-91.466341872307,353.811276595824
-108.985952239117,378.867813359752
-194.188159920442,318.722142442355
166.635952164091,321.242770144703
-144.075086392586,351.315605603401
-93.96201286473,381.388441062099
-149.091385087357,218.495995386643
-219.24469668437,266.113397922076
131.546818010622,376.372142367329
-76.4174457879956,291.169934686004
176.643592843708,200.976385019833
-201.700129607636,286.153635991234
-184.180519240825,311.210172755162
-76.4174457879956,393.916709444064
-88.9457141699596,386.379783046946
221.765324386718,218.495995386643
-181.659891538478,311.210172755162
181.659891538478,238.561190165725
-179.164220546055,268.609068914499
-201.700129607636,241.056861158148
-11.2804328857525,276.145995311617
-226.756666371564,266.113397922076
-241.805562455875,223.512294081414
204.220757309983,281.137337296463
-206.716428302406,190.943787630292
88.9457141699596,343.803635916207
-181.659891538478,193.439458622715
86.4500431775365,353.811276595824
-161.61965346932,198.455757317486
-131.546818010622,341.28300821386
-88.9457141699596,336.26670951909
-61.3935064136084,361.323246283018
-216.749025691947,228.528592776184
-73.9217747955725,378.867813359752
-216.749025691947,231.024263768607
-156.60335477455,175.919848255905
-236.789263761105,253.585129540112
93.96201286473,283.657964998811
-86.4500431775366,413.956947513221
-244.301233448298,268.609068914499
-18.792402572946,408.940648818451
71.4011470932251,311.210172755162
-124.034848323429,368.860172680136
-181.659891538478,140.830714102436
-224.260995379141,208.488354707027
-221.765324386717,256.080800532535
234.293592768681,246.073159852919
-146.570757385009,188.448116637869
-186.676190233249,311.210172755162
-58.8728787112612,120.790476033278
-216.749025691947,226.032921783761
-194.188159920442,205.967727004679
96.4576838571532,338.787337221437
36.3369696496805,203.472056012256
-236.789263761105,233.544891470955
211.732726997177,243.552532150571
144.075086392586,193.439458622715
246.821861150645,226.032921783761
-161.619653469321,243.552532150571
-246.821861150645,268.609068914499
-23.8087012677165,423.964588192838
-206.716428302406,231.024263768607
-194.188159920442,200.976385019833
78.9380734903429,353.811276595824
-171.652250858861,226.032921783761
-141.579415400163,140.830714102436
-221.765324386717,236.040562463378
-226.756666371564,241.056861158148
146.570757385009,341.28300821386
-141.579415400163,213.504653401797
66.409805108379,393.916709444064
-191.692488928019,200.976385019833
38.8326406421036,120.790476033278
-134.042489003045,363.843873985365
204.220757309983,233.544891470954
-48.8652380316445,263.617726929653
184.180519240826,261.097099227306
211.732726997177,216.00032439422
179.164220546055,185.927488935522
-154.107683782127,163.391579873941
221.765324386718,228.528592776184
-189.171861225672,178.415519248328
-161.619653469321,140.830714102436
176.643592843708,316.226471449932
171.652250858861,183.431817943098
73.9217747955725,343.803635916207
8.7598051834051,308.714501762739
224.260995379141,248.568830845342
-231.772965066334,251.089458547689
-161.619653469321,311.210172755162
53.8815367264149,401.428679131257
211.732726997177,276.145995311617
134.042489003045,371.355843672559
-181.659891538478,190.943787630292
66.409805108379,328.754739831896
-211.732726997177,228.528592776184
106.490281246694,391.396081741716
-111.506579941465,361.323246283018
196.708787622789,195.960086325063
-244.301233448298,253.585129540112
-241.805562455875,246.073159852918
71.4011470932252,411.436319810874
144.075086392586,378.867813359752
-154.107683782127,158.375281179171
139.058787697816,383.884112054523
101.473982551924,396.412380436487
-164.115324461744,203.472056012256
-169.131623156514,175.919848255905
121.514220621081,258.601428234883
-144.075086392586,358.827575290595
-68.905476100802,386.379783046946
61.3935064136085,386.379783046946
141.579415400163,358.827575290595
-201.700129607636,251.089458547689
196.708787622789,271.129696616847
-216.749025691947,268.609068914499
-226.756666371564,246.073159852919
-244.301233448298,233.544891470955
216.749025691947,253.585129540112
-214.2283979896,271.129696616847
-221.765324386717,273.62536760927
-209.237056004753,243.552532150571
-196.708787622789,210.98402569945
-86.4500431775365,326.259068839473
-196.708787622789,271.129696616847
224.260995379141,233.544891470955
-108.985952239117,346.299306908631
194.188159920442,313.730800457509
219.24469668437,231.024263768607
-199.204458615213,223.512294081414
219.24469668437,233.544891470955
-121.514220621081,286.153635991234
-101.473982551924,318.722142442355
-179.164220546055,203.472056012256
-106.490281246694,313.730800457509
-83.9294154751891,321.242770144703
-53.8815367264149,316.226471449932
-141.579415400163,358.827575290595
229.277294073911,233.544891470955
-224.26099537914,261.097099227306
63.8891774060316,338.787337221437
-63.8891774060316,236.040562463378
-51.3609090240676,378.867813359752
191.692488928019,190.943787630292
121.514220621081,363.843873985365
179.164220546055,298.681904373198
134.042489003045,326.259068839473
-179.164220546055,216.00032439422
-161.61965346932,160.870952171594
-204.220757309983,226.032921783761
-48.8652380316445,348.794977901054
-126.530519315852,313.730800457509
-41.3532683444509,331.250410824319
-156.60335477455,378.867813359752
-226.756666371564,226.032921783761
-229.277294073911,236.040562463378
81.433744482766,398.90805142891
216.749025691947,268.609068914499
-181.659891538478,140.830714102436
-41.3532683444509,403.92435012368
-191.692488928019,293.665605678427
134.042489003045,373.851514664982
224.260995379141,293.665605678427
111.506579941465,361.323246283018
-53.8815367264149,398.90805142891
-156.60335477455,328.754739831896
229.277294073911,256.080800532535
166.635952164091,200.976385019833
53.8815367264149,251.089458547689
-196.708787622789,190.943787630292
88.9457141699596,286.153635991234
68.9054761008021,383.884112054523
-136.563116705393,148.34268378963
164.115324461744,253.585129540112
93.9620128647301,373.851514664982
-191.692488928019,261.097099227306
76.4174457879956,333.771038526667
199.204458615213,213.504653401797
-83.9294154751891,273.62536760927
166.635952164091,183.431817943099
98.9783115595005,398.90805142891
-219.24469668437,218.495995386643
-186.676190233249,198.455757317486
83.9294154751892,361.323246283018
-151.58705607978,168.382921858787
194.188159920442,218.495995386643
-88.9457141699596,383.884112054523
-176.643592843708,306.193874060391
136.563116705393,351.315605603401
201.700129607636,251.089458547689
144.075086392586,361.323246283018
-189.171861225672,173.399220553558
-58.8728787112611,411.436319810874
-211.732726997177,233.544891470955
189.171861225672,308.714501762739
-234.293592768681,241.056861158148
-68.9054761008021,276.145995311617
136.563116705393,308.714501762739
-51.3609090240676,391.396081741716
-116.522878636235,363.843873985365
-81.433744482766,301.202532075545
214.2283979896,208.488354707027
169.131623156514,311.210172755162
-214.2283979896,236.040562463378
239.284934753528,248.568830845342
-83.9294154751891,378.867813359752
-234.293592768681,223.512294081414
-176.643592843708,303.698203067968
249.317532143069,243.552532150571
241.805562455875,228.528592776184
103.994610254271,363.843873985365
-224.260995379141,221.016623088991
-144.075086392586,328.754739831896
201.700129607636,223.512294081414
184.180519240826,193.439458622715
-176.643592843708,333.771038526667
151.58705607978,185.927488935522
66.409805108379,406.444977826028
38.8326406421036,423.964588192838
-181.659891538478,268.609068914499
196.708787622789,210.98402569945
-126.530519315852,316.226471449932
-206.716428302406,246.073159852919
-106.490281246694,336.26670951909
-124.034848323429,75.6937012001929
98.9783115595005,396.412380436487
-191.692488928019,165.887250866364
204.220757309983,241.056861158148
-231.772965066334,243.552532150571
-91.466341872307,341.28300821386
-249.317532143069,251.089458547689
-131.546818010622,308.714501762739
108.985952239117,378.867813359752
-101.473982551924,353.811276595824
-179.164220546055,183.431817943099
194.188159920442,203.472056012256
166.635952164091,163.391579873941
-219.24469668437,223.512294081414
-114.002250933888,376.372142367329
63.8891774060316,303.698203067968
-176.643592843708,326.259068839473
189.171861225672,273.62536760927
-189.171861225672,216.00032439422
134.042489003045,348.794977901054
-134.042489003045,266.113397922076
-221.765324386717,226.032921783761
58.8728787112611,316.226471449932
-214.2283979896,293.665605678427
164.115324461744,208.488354707027
131.546818010622,358.827575290595
-206.716428302406,223.512294081414
-103.994610254271,386.379783046946
106.490281246694,190.943787630292
249.317532143069,248.568830845342
-209.237056004754,213.504653401797
-209.237056004753,216.00032439422
63.8891774060315,326.259068839473
-191.692488928019,208.488354707027
-211.732726997177,246.073159852918
-171.652250858861,316.226471449932
-56.3772077188381,403.92435012368
-108.985952239117,368.860172680136
-156.60335477455,256.080800532535
-181.659891538478,326.259068839473
156.60335477455,158.375281179171
229.277294073911,231.024263768607
-136.563116705393,358.827575290595
-146.570757385009,356.331904298171
216.749025691947,321.242770144703
209.237056004753,261.097099227306
189.171861225672,243.552532150571
-151.58705607978,183.431817943099
224.260995379141,253.585129540112
-121.514220621081,358.827575290595
-3.7684631985589,403.92435012368
31.3206709549101,361.323246283018
-239.284934753528,256.080800532535
246.821861150646,308.714501762739
264.341471517456,351.315605603401
-171.652250858861,198.455757317486
-119.018549628658,336.26670951909
-164.115324461744,233.544891470955
-141.579415400163,145.847012797207
211.732726997177,218.495995386643
221.765324386718,233.544891470955
33.8163419473332,431.501514589956
